user_id,from_loc,to_loc
307640736.0,"Conroe, TX","Oakland, CA"
1018378465.0,"Plymouth, MN","Palm Desert, CA"
1093081242.0,"Springfield, MO","Fort Myers, FL"
641095653.0,"Chula Vista, CA","Cambridge, MA"
1155013730.0,"Tampa, FL","Jacksonville, FL"
2504218867.0,"Dallas, TX","Santa Ana, CA"
2940367354.0,"Tucson, AZ","Chicago, IL"
3184859284.0,"Garland, TX","Abilene, TX"
1162440909.0,"Northampton, MA","Dania Beach, FL"
3388362256.0,"Mooresville, NC","Tulsa, OK"
1077089146.0,"Albuquerque, NM","Chicago, IL"
3428908896.0,"Charlotte, NC","Tulsa, OK"
2114798149.0,"Springfield, MA","Boston, MA"
1631497516.0,"Jackson, MI","Silver Spring, MD"
3858737129.0,"Memphis, TN","Chattanooga, TN"
3432440573.0,"Victorville, CA","Cincinnati, OH"
3291498500.0,"Dubuque, IA","San Diego, CA"
3801618957.0,"Brookfield, WI","Wilmington, DE"
624352695.0,"Orlando, FL","Chesapeake, VA"
1215679202.0,"Benbrook, TX","Tampa, FL"
3210017059.0,"Chicago, IL","Estero, FL"
750441708.0,"Sacramento, CA","Milpitas, CA"
707858754.0,"San Antonio, TX","Germantown, TN"
1937057079.0,"Toms River, NJ","Naples, FL"
3070418233.0,"Anaheim, CA","Sarasota, FL"
1523201257.0,"Elk Grove Village, IL","San Francisco, CA"
720835751.0,"Los Angeles, CA","Denver, CO"
3603689543.0,"Manchester, NH","Delray Beach, FL"
641252003.0,"Richardson, TX","Pittsburgh, PA"
3799838889.0,"Chesapeake, VA","Honolulu, HI"
1333617567.0,"San Antonio, TX","Draper, UT"
3579788934.0,"Port Orange, FL","Marshalltown, IA"
1325107385.0,"Coeur d'Alene, ID","Los Angeles, CA"
676566803.0,"Ogden, UT","Portland, OR"
1018642362.0,"Oswego, NY","Palm Bay, FL"
3847230888.0,"Howard, WI","Sugar Land, TX"
1074093724.0,"Santa Fe, NM","San Jose, CA"
1279889649.0,"Fishers, IN","San Francisco, CA"
1070203777.0,"Irvine, CA","Chandler, AZ"
3726317446.0,"Modesto, CA","Irvine, CA"
1164173301.0,"San Carlos, CA","Philadelphia, PA"
1819800642.0,"Salem, OR","Kalamazoo, MI"
1896947574.0,"Santa Rosa, CA","New Orleans, LA"
3048909490.0,"New York, NY","South Pasadena, CA"
3847868544.0,"Los Angeles, CA","Hayward, CA"
3563213611.0,"Corona, CA","Yucca Valley, CA"
642917214.0,"Boca Raton, FL","Gainesville, FL"
3473427797.0,"Centennial, CO","Prairieville, LA"
15022725.0,"Clovis, NM","Tempe, AZ"
723649976.0,"Tallahassee, FL","Norfolk, VA"
3406648313.0,"Redmond, WA","San Francisco, CA"
1050149434.0,"Virginia Beach, VA","Fort Lauderdale, FL"
766881091.0,"San Francisco, CA","Chicago, IL"
642977437.0,"Pittsburgh, PA","Parker, CO"
2974687590.0,"Boston, MA","Estero, FL"
1844292867.0,"Asheville, NC","Raleigh, NC"
734568285.0,"Fishers, IN","Schaumburg, IL"
2814519857.0,"Caldwell, ID","Salem, OR"
778097974.0,"Olney, MD","Myrtle Beach, SC"
1489840004.0,"Palo Alto, CA","Irvine, CA"
3936227193.0,"Los Angeles, CA","Atlanta, GA"
2311587912.0,"Jacksonville, FL","Chicago, IL"
3794770975.0,"San Francisco, CA","New York, NY"
1219948341.0,"Lafayette, LA","Lexington, MA"
1437014937.0,"Bremerton, WA","Bellingham, WA"
725254490.0,"San Diego, CA","Santa Cruz, CA"
3078768549.0,"Garden Grove, CA","Danville, CA"
1440940336.0,"Broken Arrow, OK","Windsor, CO"
1610253133.0,"Edmonds, WA","Santa Cruz, CA"
658844854.0,"Anchorage, AK","Broomfield, CO"
3256949095.0,"Newport, RI","Orlando, FL"
735831995.0,"Delray Beach, FL","Gainesville, FL"
3722638013.0,"Gilbert, AZ","Burbank, CA"
698340813.0,"Temple City, CA","Knoxville, TN"
1065970157.0,"San Francisco, CA","Davis, CA"
1631147849.0,"Long Beach, CA","Beaverton, OR"
1050139828.0,"Rockville, MD","Atlanta, GA"
1060021244.0,"Erie, PA","Winter Park, FL"
3885828382.0,"Irvine, CA","Mauldin, SC"
2563752457.0,"Greensboro, NC","Raleigh, NC"
2313531927.0,"Harrisonburg, VA","Lynchburg, VA"
1948040610.0,"Decatur, GA","Greensboro, NC"
3556887755.0,"Cottage Grove, MN","Winona, MN"
1624007830.0,"Chicago, IL","Appleton, WI"
3491282431.0,"Stratford, CT","Chicago, IL"
2220271268.0,"San Antonio, TX","Houston, TX"
1664427554.0,"Albany, NY","Spring, TX"
3087869635.0,"Socorro, TX","Waxahachie, TX"
1512567194.0,"Parker, CO","Tucson, AZ"
1048052188.0,"Santee, CA","Phoenix, AZ"
775977630.0,"Thornton, CO","Twentynine Palms, CA"
3846788564.0,"Pasadena, CA","Santa Cruz, CA"
1879574944.0,"Santa Ana, CA","Santa Barbara, CA"
1102395015.0,"Everett, WA","Salt Lake City, UT"
3141150214.0,"Lubbock, TX","San Diego, CA"
2890997549.0,"Greeley, CO","Campbell, CA"
738257912.0,"San Mateo, CA","Los Angeles, CA"
3819729138.0,"San Mateo, CA","Los Angeles, CA"
3594038714.0,"Smyrna, TN","Novi, MI"
2303669063.0,"Redondo Beach, CA","New Orleans, LA"
1410157734.0,"Great Falls, MT","Lake Havasu City, AZ"
3412053581.0,"Mount Vernon, NY","Miami, FL"
1907954411.0,"Bartlett, IL","Valparaiso, IN"
1772378682.0,"Midland, TX","Carlsbad, NM"
1927607912.0,"Little Rock, AR","Tallahassee, FL"
1060903280.0,"Fitchburg, WI","Evanston, IL"
1433236572.0,"Des Moines, IA","Wichita, KS"
1470519791.0,"Naperville, IL","Atlanta, GA"
731610836.0,"Virginia Beach, VA","Mobile, AL"
662774908.0,"Houston, TX","Sunnyvale, CA"
3943388262.0,"Orlando, FL","Miami, FL"
1083608781.0,"Sarasota, FL","Boston, MA"
650775725.0,"Appleton, WI","Minneapolis, MN"
3329925921.0,"Des Plaines, IL","Lowell, MA"
1511300611.0,"Fontana, CA","Pittsburgh, PA"
652014449.0,"Ontario, CA","Tucson, AZ"
3862767341.0,"Fairborn, OH","Anchorage, AK"
732516712.0,"Estero, FL","Gainesville, FL"
1125967721.0,"Los Angeles, CA","Burlingame, CA"
760925642.0,"Beaverton, OR","Round Rock, TX"
1123441561.0,"Orlando, FL","Punta Gorda, FL"
1074287080.0,"Corpus Christi, TX","Waukesha, WI"
2454293651.0,"Spring, TX","San Antonio, TX"
3600807655.0,"Des Moines, IA","Appleton, WI"
3705106929.0,"Westland, MI","Houston, TX"
1047714618.0,"San Diego, CA","Lake Havasu City, AZ"
1026114956.0,"Oxnard, CA","Oklahoma City, OK"
1004640802.0,"Vancouver, WA","Seattle, WA"
1847287283.0,"Portland, OR","Corvallis, OR"
2104876455.0,"Vancouver, WA","Provo, UT"
1885649615.0,"Chicago, IL","Los Angeles, CA"
3830634182.0,"Miami, FL","Gainesville, FL"
725123227.0,"South San Francisco, CA","Providence, RI"
725329023.0,"New York, NY","Houston, TX"
1527637654.0,"Los Angeles, CA","San Francisco, CA"
3550871126.0,"Romulus, MI","Davis, CA"
723923947.0,"Hillsboro, OR","Spokane, WA"
1089414055.0,"Ellicott City, MD","Fort Myers, FL"
849795160.0,"Durham, NC","Charlotte, NC"
1752516766.0,"West Hartford, CT","Ann Arbor, MI"
2843880998.0,"Lewisville, TX","Fayetteville, AR"
17351814.0,"Pittsburgh, PA","Houston, TX"
1271355577.0,"Tyler, TX","Waco, TX"
2150969171.0,"Davie, FL","Highlands Ranch, CO"
2294659432.0,"Granite Bay, CA","Ann Arbor, MI"
2031087243.0,"Las Vegas, NV","Albany, NY"
2561701823.0,"Menlo Park, CA","Tacoma, WA"
2028990611.0,"Livermore, CA","Chula Vista, CA"
862990294.0,"Salt Lake City, UT","Lawndale, CA"
2063157061.0,"Dublin, CA","Chula Vista, CA"
3086707210.0,"Pittsburgh, PA","San Francisco, CA"
3533199240.0,"Punta Gorda, FL","Greenfield, IN"
3314571820.0,"Fort Collins, CO","Orlando, FL"
1818407030.0,"Wake Forest, NC","Charlotte, NC"
3908527988.0,"Rocky Mount, NC","Asheville, NC"
753354773.0,"Spring Valley, CA","Universal City, TX"
18151274.0,"Philadelphia, PA","Port Orange, FL"
697921396.0,"Des Plaines, IL","New York, NY"
1443633465.0,"Seattle, WA","Atlanta, GA"
3542968148.0,"Frisco, TX","Minneapolis, MN"
357358032.0,"Pullman, WA","Kirkland, WA"
721930134.0,"Sandy, UT","Oxnard, CA"
3839157348.0,"Burbank, CA","Renton, WA"
1820108851.0,"Winona, MN","Newark, DE"
3759327852.0,"Rocklin, CA","Salt Lake City, UT"
133152956.0,"Henderson, NV","Anaheim, CA"
3804297188.0,"Temple, TX","Knoxville, TN"
26020441.0,"Vicksburg, MS","Fayetteville, NC"
2976967331.0,"Baltimore, MD","Philadelphia, PA"
2264771495.0,"Daytona Beach, FL","Tallahassee, FL"
999851095.0,"Crest Hill, IL","Galesburg, IL"
3104316698.0,"Hialeah Gardens, FL","Philadelphia, PA"
3276351754.0,"Boston, MA","Colorado Springs, CO"
722702234.0,"Miami, FL","Tallahassee, FL"
1924567648.0,"Portland, OR","San Jose, CA"
1594989264.0,"Marysville, WA","Huntington Beach, CA"
1193209873.0,"Little Rock, AR","Anchorage, AK"
3965047927.0,"Cleveland, OH","Chicago, IL"
1678007569.0,"Anaheim, CA","Prescott, AZ"
3405529100.0,"Georgetown, TX","Santa Clara, CA"
3462038270.0,"Newark, NJ","Los Angeles, CA"
1016132075.0,"Aurora, CO","Eugene, OR"
610644015.0,"Millcreek, UT","Salem, OR"
2974360840.0,"North Amityville, NY","The Villages, FL"
1584038954.0,"Cincinnati, OH","Ann Arbor, MI"
1123598040.0,"Greenville, SC","Charleston, SC"
1211545067.0,"Alexandria, VA","Newport News, VA"
3079921714.0,"Arlington, TX","Knoxville, TN"
2120647449.0,"San Antonio, TX","Dallas, TX"
1741798564.0,"Concord, CA","New Orleans, LA"
1305073554.0,"Pasadena, CA","Oakland, CA"
1228108064.0,"Tacoma, WA","San Francisco, CA"
1475313884.0,"Tucson, AZ","New York, NY"
1040454164.0,"Atlanta, GA","Little Rock, AR"
1893148967.0,"Gulfport, MS","Pearl, MS"
1050448192.0,"New York, NY","Goleta, CA"
1587637999.0,"West Bend, WI","Mesa, AZ"
1029001626.0,"New York, NY","Minneapolis, MN"
2550000814.0,"Naples, FL","Seattle, WA"
1443471.0,"Cranston, RI","Delray Beach, FL"
1486679239.0,"Port Orange, FL","Lynchburg, VA"
1601487374.0,"San Francisco, CA","Anaheim, CA"
719540727.0,"Albuquerque, NM","Cleveland, OH"
1112040680.0,"Sacramento, CA","Santa Barbara, CA"
2587298113.0,"Boca Raton, FL","Ann Arbor, MI"
988138113.0,"Logan, UT","Columbia, SC"
3576643239.0,"Chicago, IL","Cleveland, OH"
2765487510.0,"Santa Monica, CA","Atlanta, GA"
3760591159.0,"Chicago, IL","Ann Arbor, MI"
1039887397.0,"Ontario, CA","Portland, OR"
735925010.0,"Stratford, CT","Chicago, IL"
1363819200.0,"Rock Hill, SC","Columbia, SC"
3455237230.0,"Salem, OR","Milwaukee, WI"
3266354623.0,"Monterey, CA","San Lorenzo, CA"
1078280992.0,"Indio, CA","Costa Mesa, CA"
2315567430.0,"Fort Walton Beach, FL","Franklin, TN"
1127497081.0,"Richmond, VA","Cambridge, MA"
3188489430.0,"El Paso, TX","Wylie, TX"
2410239635.0,"Charlotte, NC","Charlottesville, VA"
3892238088.0,"Sarasota, FL","Boston, MA"
753443844.0,"Slidell, LA","Long Beach, CA"
727536671.0,"Tulare, CA","Phoenix, AZ"
2331709379.0,"Boynton Beach, FL","Gainesville, FL"
3446400797.0,"Naperville, IL","Boston, MA"
703081901.0,"Issaquah, WA","Anchorage, AK"
3149456211.0,"Buckeye, AZ","Los Angeles, CA"
771560211.0,"Tucker, GA","Bloomington, IN"
3805253732.0,"Murrieta, CA","Stockton, CA"
720585584.0,"Columbus, OH","Woodstock, GA"
3647952403.0,"Atlanta, GA","Cleveland, TN"
1331011747.0,"Toms River, NJ","Ithaca, NY"
473777138.0,"New London, CT","Boston, MA"
3403258687.0,"Arlington, VA","Lakeland, FL"
3393439761.0,"Los Angeles, CA","Columbia, MD"
749821584.0,"Chicago, IL","Chapel Hill, NC"
666682129.0,"Naperville, IL","Madison, WI"
735621834.0,"Marietta, GA","Chapel Hill, NC"
3434329634.0,"Austin, TX","Burlington, VT"
3861228108.0,"Topeka, KS","Salina, KS"
721279696.0,"Salt Lake City, UT","Rialto, CA"
3133897042.0,"Pensacola, FL","Tuscaloosa, AL"
1921897492.0,"San Antonio, TX","Greenville, MS"
3638197426.0,"Bradenton, FL","Dallas, TX"
1900911756.0,"Berwyn, IL","Roanoke, VA"
604609974.0,"San Leandro, CA","San Antonio, TX"
753018274.0,"San Jose, CA","Pullman, WA"
671784628.0,"Santa Maria, CA","El Paso, TX"
2543890349.0,"Miami, FL","San Diego, CA"
1081496198.0,"Cambridge, MA","Santa Barbara, CA"
1917729209.0,"Boston, MA","Englewood, CO"
3087874629.0,"San Diego, CA","Syracuse, NY"
1333109300.0,"Vestavia Hills, AL","Charlottesville, VA"
3239237866.0,"Glen Ellyn, IL","Scottsdale, AZ"
3830628871.0,"Raleigh, NC","Culver City, CA"
3068814041.0,"San Francisco, CA","New York, NY"
1250724423.0,"Vancouver, WA","Bellingham, WA"
3403614427.0,"Ogden, UT","Harrisburg, PA"
3700722255.0,"San Antonio, TX","Kingsville, TX"
1259062657.0,"Colorado Springs, CO","Cape Girardeau, MO"
502963525.0,"Evergreen Park, IL","San Diego, CA"
689738034.0,"Chicago, IL","Portland, OR"
3404610012.0,"Downey, CA","Tucson, AZ"
2939479811.0,"San Diego, CA","College Station, TX"
2164377662.0,"Chicago, IL","Normal, IL"
3871998983.0,"Mesquite, TX","Lubbock, TX"
3470979235.0,"Medina, OH","Marion, OH"
2622348763.0,"Palm Bay, FL","Tallahassee, FL"
3062100155.0,"Madison, WI","Inver Grove Heights, MN"
1835357922.0,"Orlando, FL","Gainesville, FL"
3416154993.0,"Phoenix, AZ","Fort Myers, FL"
1119912211.0,"Stockbridge, GA","Statesboro, GA"
746980666.0,"Baltimore, MD","Gainesville, FL"
3777067342.0,"Austin, TX","Durham, NC"
2010948779.0,"Austin, TX","Lee's Summit, MO"
3114517241.0,"Minneapolis, MN","New York, NY"
1527870525.0,"Springfield, OR","Lynnwood, WA"
3695581626.0,"Kirkland, WA","San Francisco, CA"
179293451.0,"San Antonio, TX","Houston, TX"
3488377156.0,"Leander, TX","San Antonio, TX"
3017725974.0,"Mountain View, CA","San Diego, CA"
2752998154.0,"Fishers, IN","Lafayette, LA"
2029579405.0,"Glendale, AZ","Raleigh, NC"
2224754588.0,"Brentwood, TN","Phoenix, AZ"
3046277408.0,"Huntsville, AL","Foster City, CA"
2618201016.0,"Irvine, CA","San Francisco, CA"
3173247959.0,"Bethesda, MD","Orlando, FL"
3669727834.0,"Escondido, CA","Salem, VA"
3536549978.0,"Pflugerville, TX","Denton, TX"
3623647432.0,"Phoenix, AZ","Elizabeth, NJ"
3499349024.0,"Midland, TX","Apache Junction, AZ"
3614582690.0,"Manchester, NH","New York, NY"
1331071719.0,"Ocala, FL","Tampa, FL"
1959111013.0,"Miami, FL","Tampa, FL"
893644180.0,"Marietta, GA","Mauldin, SC"
1847058754.0,"Fort Myers, FL","Annapolis, MD"
1922238719.0,"Spartanburg, SC","Columbia, SC"
1368378108.0,"Bethesda, MD","Philadelphia, PA"
1367641281.0,"Miami, FL","New York, NY"
3812643684.0,"Rochester, NY","Stamford, CT"
1418139809.0,"Elk Grove, CA","Atlanta, GA"
3120388481.0,"South Lake Tahoe, CA","Cupertino, CA"
1889533348.0,"South Hill, WA","Dallas, TX"
3232929586.0,"Elk Grove, CA","Merced, CA"
3376474072.0,"Pensacola, FL","Lakewood, CO"
1987710396.0,"Sacramento, CA","Chico, CA"
1358568274.0,"Irvine, CA","San Jose, CA"
2316567021.0,"Prescott, AZ","Phoenix, AZ"
1024825814.0,"Austin, TX","Bellaire, TX"
3402932060.0,"Bellingham, WA","Lynnwood, WA"
2614078459.0,"Dallas, TX","Austin, TX"
3162177800.0,"Artesia, CA","Chicago, IL"
2085201114.0,"Orlando, FL","Mountain View, CA"
723503649.0,"Miami, FL","West Hollywood, CA"
1680434081.0,"Yonkers, NY","Youngstown, OH"
1281052379.0,"Park Ridge, IL","Daytona Beach, FL"
2001349900.0,"Montebello, CA","Suffolk, VA"
730778978.0,"Plainfield, IL","Milwaukee, WI"
1554753566.0,"Bellingham, WA","Lynnwood, WA"
640245225.0,"Galveston, TX","Dallas, TX"
1443700987.0,"Raleigh, NC","Greenville, NC"
1091335865.0,"Las Vegas, NV","Gilbert, AZ"
1054317664.0,"Edina, MN","Ames, IA"
3206731151.0,"Scottsdale, AZ","Flagstaff, AZ"
3492175489.0,"Miami, FL","San Francisco, CA"
3665037992.0,"La Vergne, TN","Memphis, TN"
723384613.0,"Fremont, CA","Santa Ana, CA"
1085929942.0,"Richmond, VA","Harrisonburg, VA"
1822167334.0,"Troy, MI","Cleveland, OH"
1832410031.0,"Burlington, MA","Merritt Island, FL"
2660915072.0,"Santa Ana, CA","East Lansing, MI"
2283155231.0,"Dania Beach, FL","Minneapolis, MN"
643067974.0,"Orlando, FL","Houston, TX"
2621528369.0,"Eden Prairie, MN","West Lafayette, IN"
1280528833.0,"New York, NY","Chicago, IL"
1915497709.0,"Brentwood, TN","New Orleans, LA"
726703101.0,"Oklahoma City, OK","Boca Raton, FL"
720918553.0,"Anchorage, AK","Chicago, IL"
1410377101.0,"Torrance, CA","Hemet, CA"
1342962911.0,"Hartford, CT","Cocoa, FL"
1691357012.0,"Cincinnati, OH","Kent, OH"
1739473016.0,"University Park, TX","Austin, TX"
1306801189.0,"Spring, TX","Galveston, TX"
3400987390.0,"Baton Rouge, LA","Ruston, LA"
735947437.0,"Milpitas, CA","New Haven, CT"
2547241149.0,"Pleasant Prairie, WI","Erie, PA"
2661127419.0,"Plainfield, IL","Urbana, IL"
1325074651.0,"Placentia, CA","Coronado, CA"
2007307489.0,"Columbus, OH","Bowling Green, OH"
1512883751.0,"Indio, CA","Nicholasville, KY"
3528297898.0,"Fort Wayne, IN","Bloomington, IN"
1697220810.0,"Greenville, SC","Greensboro, NC"
1671958137.0,"Memphis, TN","Minneapolis, MN"
3655724093.0,"Killeen, TX","San Antonio, TX"
2337414258.0,"Gainesville, FL","South Bend, IN"
853380466.0,"Green Bay, WI","Winona, MN"
1114129698.0,"Fremont, CA","Logan, UT"
723028201.0,"Herndon, VA","Charlottesville, VA"
1348998010.0,"Aventura, FL","New York, NY"
1803117875.0,"Wellesley, MA","Baltimore, MD"
3954948444.0,"Brockton, MA","Key West, FL"
3262758845.0,"Fairfax, VA","Harrisonburg, VA"
1263219494.0,"Springfield, IL","Evansville, IN"
2811128714.0,"Portland, OR","Spokane, WA"
2716219530.0,"Elmhurst, IL","South Bend, IN"
1187999180.0,"Vista, CA","Flagstaff, AZ"
3638047757.0,"Alpharetta, GA","Macon, GA"
2975575542.0,"Northport, AL","Auburn, AL"
1820098121.0,"Birmingham, MI","Berkeley, CA"
3543804539.0,"Pittsburgh, PA","Altoona, PA"
1036058012.0,"Youngstown, OH","Columbus, OH"
1930316333.0,"New Orleans, LA","Friendswood, TX"
1447581187.0,"New Orleans, LA","Raleigh, NC"
2830878592.0,"Belleville, IL","Phoenix, AZ"
3210527043.0,"Redlands, CA","Fresno, CA"
771842082.0,"Maple Grove, MN","Omaha, NE"
3734822378.0,"Casper, WY","Laramie, WY"
723824343.0,"Morrisville, NC","Boone, NC"
669929721.0,"Kansas City, MO","Chicago, IL"
2802297039.0,"Cuyahoga Falls, OH","Charlotte, NC"
2820849645.0,"Covington, KY","Waco, TX"
3183105604.0,"Noblesville, IN","West Lafayette, IN"
1121057102.0,"Maplewood, MN","Mankato, MN"
1555698715.0,"Coeur d'Alene, ID","Lomita, CA"
1352630152.0,"Missouri City, TX","Chicago, IL"
2150078940.0,"Newark, NJ","Los Angeles, CA"
724817426.0,"Charlotte, NC","Los Angeles, CA"
2137789977.0,"Scottsdale, AZ","Flagstaff, AZ"
3740646763.0,"Portland, OR","Corvallis, OR"
1867617704.0,"Anchorage, AK","Flagstaff, AZ"
760879326.0,"Santa Monica, CA","Gillette, WY"
1702030366.0,"Scottsdale, AZ","San Diego, CA"
1884382792.0,"Columbia, SC","Charleston, SC"
3976800223.0,"Reynoldsburg, OH","Dayton, OH"
733292313.0,"Cleveland, OH","Columbus, OH"
1457713328.0,"Midland, MI","East Lansing, MI"
728178606.0,"Roanoke, VA","Buffalo, NY"
3843157010.0,"Sterling, VA","Harrisonburg, VA"
1054173744.0,"Cedar Park, TX","Abilene, TX"
2184497365.0,"Omaha, NE","West Lafayette, IN"
3246547280.0,"Fort Worth, TX","Waco, TX"
1484458734.0,"Chicago, IL","Milwaukee, WI"
3093797073.0,"Flagstaff, AZ","Tempe, AZ"
643724504.0,"Los Angeles, CA","Atlanta, GA"
2893110361.0,"Orlando, FL","Westerville, OH"
1834832641.0,"Fairfield, CA","Boston, MA"
1868328174.0,"Council Bluffs, IA","Cedar Rapids, IA"
3728438003.0,"Fairfax, VA","Harrisonburg, VA"
2846418556.0,"Orlando, FL","Columbus, OH"
786737865.0,"Carrollton, TX","Waco, TX"
1250088488.0,"Colorado Springs, CO","San Antonio, TX"
1009247423.0,"Oak Park, IL","San Antonio, TX"
763798374.0,"Milton, MA","Salt Lake City, UT"
1163172422.0,"Hendersonville, TN","Chattanooga, TN"
2466470948.0,"Santa Clara, CA","Cleveland, OH"
1043741019.0,"Fort Myers, FL","Chicago, IL"
719376879.0,"Cartersville, GA","Oklahoma City, OK"
1766905198.0,"Bolingbrook, IL","Edwardsville, IL"
3417161484.0,"Orlando, FL","Hickory, NC"
1035225781.0,"Las Vegas, NV","Palm Desert, CA"
3497348504.0,"Virginia Beach, VA","Jacksonville, FL"
387311293.0,"Norfolk, VA","Cleveland, TN"
1546286419.0,"Little Rock, AR","Fayetteville, AR"
3437729982.0,"Cleveland, OH","Columbus, OH"
3220020834.0,"Evansville, IN","Bloomington, IN"
3810838295.0,"Columbus, OH","Bowling Green, OH"
1429911843.0,"Houston, TX","Phoenix, AZ"
3459537128.0,"Columbus, OH","Cincinnati, OH"
1611690123.0,"Prior Lake, MN","Moorhead, MN"
3343597776.0,"Elk Grove, CA","Syracuse, NY"
1324749591.0,"Idaho Falls, ID","Logan, UT"
1455627950.0,"Temecula, CA","New Bedford, MA"
1594402569.0,"Albuquerque, NM","Chandler, AZ"
3171540019.0,"Macon, GA","Savannah, GA"
1903561236.0,"Chattanooga, TN","Murfreesboro, TN"
1864407095.0,"Montgomery, AL","Smyrna, GA"
3546204621.0,"Austin, TX","Boston, MA"
3289719212.0,"Pharr, TX","San Antonio, TX"
1057586552.0,"Austin, TX","Poway, CA"
2587303659.0,"Tucson, AZ","Berkeley, CA"
1148777239.0,"University Park, FL","Las Vegas, NV"
724330969.0,"Lynnwood, WA","Boston, MA"
3698847861.0,"Fort Wayne, IN","Cape Coral, FL"
3558928935.0,"Lutz, FL","Auburn, AL"
1881102030.0,"Miami, FL","Fort Myers, FL"
663253799.0,"Los Angeles, CA","San Diego, CA"
1136803019.0,"Muskego, WI","Bourbonnais, IL"
3776921317.0,"San Francisco, CA","Fort Myers, FL"
925177106.0,"Mount Pleasant, SC","Parker, CO"
1083663629.0,"Philadelphia, PA","Silver Spring, MD"
2996368319.0,"Naperville, IL","Galveston, TX"
2542211002.0,"Coeur d'Alene, ID","Salem, OR"
3826608855.0,"Portsmouth, VA","Harrisonburg, VA"
3798487963.0,"Irvine, CA","Paradise, CA"
3467877535.0,"Asheville, NC","Boone, NC"
1171807118.0,"Charlotte, NC","New York, NY"
2447367455.0,"Roseville, CA","Tucson, AZ"
385927940.0,"Brownsville, TX","College Station, TX"
2641708034.0,"Mason City, IA","Ames, IA"
3446667609.0,"Rochester, NY","Pittsburgh, PA"
1086137531.0,"Culver City, CA","Santa Clara, CA"
1092735283.0,"Port Angeles, WA","Moscow, ID"
726017111.0,"Palo Alto, CA","Scaggsville, MD"
1363987198.0,"Toledo, OH","Cleveland, OH"
2472612539.0,"Ashburn, VA","New York, NY"
1178948154.0,"Crofton, MD","Boston, MA"
656426619.0,"Honolulu, HI","Torrance, CA"
722945632.0,"Honolulu, HI","San Mateo, CA"
2727818534.0,"Naperville, IL","Oakland, CA"
4005987324.0,"Morrisville, NC","Charlotte, NC"
1043715790.0,"Houston, TX","Irving, TX"
2432743191.0,"Newark, NJ","Takoma Park, MD"
175304748.0,"Las Vegas, NV","Anchorage, AK"
735580499.0,"New York, NY","Chicago, IL"
1831528479.0,"Cedar Hill, TX","Stillwater, OK"
983271594.0,"San Francisco, CA","Casa Grande, AZ"
1453081082.0,"Pittsburgh, PA","Alameda, CA"
758337952.0,"Stockton, CA","San Francisco, CA"
